create table U1.ZZ_NT_V$PARAMETER
(
  num                   NUMBER,
  name                  VARCHAR2(80),
  type                  NUMBER,
  value                 VARCHAR2(4000),
  display_value         VARCHAR2(4000),
  default_value         VARCHAR2(255),
  isdefault             VARCHAR2(9),
  isses_modifiable      VARCHAR2(5),
  issys_modifiable      VARCHAR2(9),
  ispdb_modifiable      VARCHAR2(5),
  isinstance_modifiable VARCHAR2(5),
  ismodified            VARCHAR2(10),
  isadjusted            VARCHAR2(5),
  isdeprecated          VARCHAR2(5),
  isbasic               VARCHAR2(5),
  description           VARCHAR2(255),
  update_comment        VARCHAR2(255),
  hash                  NUMBER,
  con_id                NUMBER
)
tablespace USERS_ARC
  pctfree 0
  initrans 1
  maxtrans 255
  storage
  (
    initial 64K
    next 1M
    minextents 1
    maxextents unlimited
  )
compress
nologging;
grant select on U1.ZZ_NT_V$PARAMETER to LOADDB;

